Gene ID,Intron Length,Exon Length
Cre03.g144667,0,0
Cre13.g605404,903,1768
Cre09.g395400,7780,5587
Cre11.g469100,3944,1649
Cre13.g571950,1672,1389
Cre03.g204601,5532,1842
Cre07.g350300,3368,1548
Cre07.g314100,2725,1756
Cre13.g583500,21824,7090
Cre06.g310550,1495,1164
Cre01.g007150,3726,2546
Cre10.g429702,0,0
Cre09.g391838,5128,2095
Cre13.g567700,1858,1220
Cre12.g488000,1778,3429
Cre10.g424750,11331,4038
Cre09.g389809,472,679
Cre09.g391652,10675,3564
Cre16.g650600,14588,7746
Cre05.g246750,14546,7200
Cre05.g246753,2346,3085
Cre02.g101900,1491,5060
Cre06.g257351,808,2082
Cre12.g496800,2427,1570
Cre17.g740650,2564,3887
Cre01.g006402,3595,3548
Cre06.g279216,1655,1066
Cre12.g547850,2697,1261
Cre03.g184300,2985,2713
Cre11.g481350,10039,2332
Cre12.g547500,360,1009
Cre11.g481600,431,2382
Cre03.g178850,5155,2562
Cre12.g515450,4026,2593
Cre07.g342800,2795,2110
Cre03.g155900,19014,9711
Cre02.g100500,42379,11414
Cre02.g100050,1893,3094
Cre06.g278280,1259,5112
Cre02.g144050,19273,5525
Cre14.g623350,3653,2128
Cre16.g656950,79082,29834
Cre10.g452050,4196,1727
Cre06.g293450,27577,5917
Cre11.g478456,11071,4948
Cre14.g627444,247,614
Cre12.g561200,1114,1394
Cre11.g478450,3852,2915
Cre08.g380350,1396,1695
Cre08.g383950,371,2653
Cre03.g159900,1689,1903
Cre04.g218150,4845,3186
Cre07.g343500,274,3267
Cre10.g433350,28556,13975
Cre07.g319900,1897,1247
Cre09.g406550,3949,2042
Cre07.g340400,2225,3577
Cre10.g449901,3575,2624
Cre16.g676300,8706,4535
Cre10.g423083,4363,4910
Cre04.g220750,5005,4704
Cre16.g676650,9526,3211
Cre16.g676309,8412,5198
Cre05.g239950,7441,4376
Cre03.g160000,9000,12363
Cre08.g384200,7010,3682
Cre01.g043650,3964,3712
Cre12.g525900,1959,1059
Cre01.g043300,3642,1463
Cre14.g611200,1709,1178
Cre07.g320150,3489,1559
Cre17.g701500,4496,2392
Cre12.g502200,11840,3402
Cre10.g459550,8343,3094
Cre16.g677650,544,2460
Cre06.g302800,127,2724
Cre12.g554400,3494,2059
Cre07.g337850,3400,2911
Cre08.g363500,4500,2124
Cre08.g360850,5333,4428
Cre07.g353300,5267,2263
Cre12.g536683,0,0
Cre07.g342850,7707,2334
Cre08.g360500,7052,4449
Cre13.g582671,193,1863
Cre17.g734693,3292,1544
Cre06.g305600,4599,2132
Cre17.g718550,2272,5951
Cre08.g366800,995,3856
Cre05.g235102,3466,6855
Cre03.g166950,2560,2458
Cre17.g705550,884,3044
Cre10.g427250,0,0
Cre10.g427700,6950,4085
Cre09.g394917,5394,2401
Cre16.g682450,19637,7979
Cre12.g492503,398,1269
Cre01.g014250,237,4914
Cre04.g224850,2605,2515
Cre02.g147800,3329,2569
Cre06.g256400,6537,3457
Cre03.g185300,4881,2226
Cre03.g167600,1364,4088
Cre06.g283634,14328,12843
Cre03.g168650,16010,7619
Cre02.g114900,2233,3620
Cre08.g383050,4107,1538
Cre01.g021550,1473,4308
Cre17.g713260,293,1019
Cre03.g154500,2283,2808
Cre03.g176440,975,744
Cre02.g078507,3568,1367
Cre02.g078500,3413,2131
Cre09.g389850,250,6017
Cre10.g465850,8192,3023
Cre12.g490150,35458,9700
Cre04.g211599,1880,1203
Cre16.g657600,7269,7854
Cre06.g298802,0,0
Cre02.g143147,2627,2295
Cre09.g392023,627,5039
Cre02.g103350,8853,2891
Cre16.g657950,7516,2271
Cre12.g495650,3429,2682
Cre07.g352213,858,1113
Cre08.g382605,891,880
Cre01.g031300,3822,5849
Cre10.g461575,11080,4347
Cre01.g036900,11381,5298
Cre04.g218400,179,3532
Cre03.g213425,1504,1268
Cre07.g333605,4199,1877
Cre11.g476050,3014,9687
Cre06.g308650,7230,3446
Cre12.g517600,1317,1532
Cre07.g341750,201,2487
Cre12.g510650,4037,1881
Cre09.g401022,4071,1980
Cre03.g194250,4237,1545
Cre39.g760047,3868,2898
Cre03.g195388,551,812
Cre01.g037050,1442,1409
Cre07.g312050,4747,3063
Cre16.g689759,5963,2032
Cre06.g278141,375,3416
Cre01.g042300,13942,6951
Cre16.g659800,4312,2409
Cre07.g325350,3783,8673
Cre08.g371301,895,1486
Cre12.g538350,748,1116
Cre10.g421950,25929,8529
Cre07.g343650,182,4539
Cre12.g498150,12527,6981
Cre01.g041650,3461,2283
Cre12.g485950,8353,3301
Cre06.g311800,210,2061
Cre16.g647750,0,0
Cre12.g485400,7347,2908
Cre16.g694942,2655,1484
Cre17.g710000,16272,8070
Cre14.g610647,4170,1886
Cre08.g375850,4039,1662
Cre02.g143447,7673,2168
Cre08.g362900,2245,1724
Cre05.g236450,8555,3280
Cre17.g715100,704,1066
Cre08.g373369,2485,1976
Cre12.g520500,852,1266
Cre12.g549450,1665,1451
Cre02.g109683,1302,2929
Cre16.g685100,3424,2085
Cre10.g422750,9424,3241
Cre01.g059617,1333,3398
Cre17.g742400,4842,15869
Cre08.g372500,20755,5848
Cre06.g259000,5915,3258
Cre08.g377750,12515,11068
Cre10.g445100,3991,1348
Cre25.g756347,2633,1257
Cre06.g301450,2566,3276
Cre07.g348200,7202,3123
Cre16.g677800,1564,1831
Cre03.g163850,6406,3979
Cre03.g164800,19545,6123
Cre25.g756297,3909,1834
Cre16.g647950,1922,1679
Cre05.g238301,352,2037
Cre23.g754547,2768,2462
Cre07.g319350,41043,11256
Cre03.g212081,583,5357
Cre08.g361063,508,1313
Cre09.g405250,3900,3921
Cre05.g239300,1933,5223
Cre09.g402441,2769,2162
Cre07.g329000,1820,2121
Cre09.g403000,7118,2996
Cre02.g141800,11933,6748
Cre06.g262900,6120,2194
Cre11.g479550,21641,10582
Cre16.g665700,4312,2701
Cre02.g095121,3064,2317
Cre02.g095120,14491,6785
Cre02.g095127,4133,2378
Cre01.g036650,2387,3445
Cre16.g653650,1054,1337
Cre16.g653651,472,3581
Cre02.g144100,4382,3049
Cre08.g380500,4053,2135
Cre02.g095129,4683,4994
Cre02.g095128,6206,2334
Cre09.g399030,1689,1972
Cre16.g684050,3487,2007
Cre02.g117175,181,2787
Cre03.g200700,2592,1370
Cre06.g302700,4159,2422
Cre01.g001657,9335,1851
Cre04.g213761,9478,4319
Cre12.g516550,0,0
Cre01.g001650,5684,2160
Cre02.g142647,0,0
Cre09.g400100,152,1704
Cre10.g467200,7673,10788
Cre31.g758397,0,0
Cre08.g385000,1753,8802
Cre01.g034500,30510,14273
Cre07.g335750,7962,3403
Cre24.g755347,11698,4303
Cre07.g345900,11829,13452
Cre17.g707900,3924,2211
Cre28.g757747,7327,13714
Cre01.g035100,1551,3339
Cre02.g134124,0,0
Cre16.g687700,572,3574
Cre16.g684750,2133,1918
Cre03.g209169,0,0
Cre06.g270050,363,3758
Cre02.g146700,2184,1306
Cre17.g696700,417,1749
Cre06.g303650,8888,3165
Cre01.g030550,3468,2253
Cre01.g070202,773,1598
Cre03.g196250,1028,3240
Cre12.g499150,11808,3453
Cre03.g159350,2505,10736
Cre12.g499400,1439,1198
Cre07.g353555,610,5093
Cre07.g348010,370,1371
Cre03.g199500,480,2193
Cre06.g287850,5679,9714
Cre09.g416100,4764,1720
Cre12.g559100,1630,761
Cre02.g142466,1412,804
Cre02.g084550,3080,1548
Cre06.g254002,524,2057
Cre14.g618800,0,0
Cre04.g224200,16226,4964
Cre01.g026250,7284,2509
Cre12.g542100,3169,3842
Cre02.g144700,5765,2398
Cre03.g195050,2095,4346
Cre11.g479800,531,2990
Cre03.g195500,7915,4618
Cre03.g169650,985,4566
Cre04.g225000,85761,34211
Cre08.g362000,21649,9461
Cre14.g623100,246,4029
Cre10.g463450,996,2145
Cre09.g415450,4187,3044
Cre04.g213350,19815,12922
Cre09.g415900,4030,1109
Cre01.g017350,4561,2258
Cre11.g478600,3511,4471
Cre17.g708901,6938,2864
Cre16.g678150,2033,1238
Cre07.g347800,4532,1501
Cre03.g176200,5844,3513
Cre09.g391504,0,0
Cre12.g535500,5095,4450
Cre16.g670300,21473,5987
Cre17.g719750,2851,2735
Cre16.g660390,26523,9480
Cre09.g416900,4062,2316
Cre10.g449138,103,1081
Cre03.g168700,3489,1742
Cre04.g224683,1015,420
Cre02.g141486,2365,1930
Cre14.g624650,4873,2576
Cre07.g346317,14970,4419
Cre12.g501250,394,2536
Cre06.g254232,0,0
Cre02.g087800,10120,4339
Cre14.g614000,1160,2001
Cre12.g509400,5789,2759
Cre17.g706500,6080,4056
Cre06.g302389,825,642
Cre02.g141286,16366,10190
Cre06.g266100,537,2164
Cre03.g145607,3322,1530
Cre06.g281286,1254,780
Cre09.g388600,28301,13900
Cre12.g533400,2929,1193
Cre01.g039450,1967,1614
Cre09.g399960,15313,10234
Cre12.g483800,5859,8658
Cre16.g669700,2219,6992
Cre10.g428150,6921,2338
Cre01.g015850,3896,1902
Cre29.g757797,576,5981
Cre01.g027250,3784,2737
Cre06.g297016,15974,4825
Cre01.g006950,14249,3632
Cre13.g575200,1843,4663
Cre03.g153050,9958,5782
Cre03.g201150,9114,4549
Cre07.g331000,1729,1826
Cre02.g106900,9522,5414
Cre12.g496650,2172,1930
Cre17.g740000,2702,9368
Cre06.g287700,1987,6887
Cre13.g588350,1903,2497
Cre06.g254213,3985,3615
Cre06.g288500,2166,2033
Cre06.g310500,6443,3912
Cre11.g468050,2713,2019
Cre10.g418600,1013,8102
Cre06.g260600,6682,2523
Cre16.g690130,2831,1582
Cre03.g185150,564,1706
Cre16.g691327,3955,2668
Cre07.g340250,9704,4567
Cre09.g387134,3691,1470
Cre08.g365103,307,3124
Cre01.g021700,2275,8487
Cre04.g226200,3346,6840
Cre12.g534750,5596,2670
Cre02.g078750,2644,2347
Cre12.g504750,0,0
Cre14.g632700,16293,6762
Cre13.g604200,4778,5173
Cre04.g219725,3758,3223
Cre12.g523400,3874,2077
Cre08.g378300,3022,3029
Cre06.g260500,13033,6062
Cre04.g212000,134,867
Cre04.g219050,22351,9210
Cre15.g640426,2155,2065
Cre08.g365400,2019,1177
Cre03.g158550,6354,7367
Cre12.g511350,5959,3482
Cre16.g682138,824,6267
Cre02.g115150,5156,4183
Cre06.g263550,702,1326
Cre16.g649750,743,4353
Cre06.g303450,1075,6166
Cre13.g591073,16564,7184
Cre16.g671300,9260,4323
Cre03.g144304,1975,1879
Cre01.g050200,2405,2060
Cre03.g182650,861,3174
Cre06.g278950,5184,2956
Cre01.g022050,595,736
Cre12.g510400,1208,1318
Cre07.g325250,2002,1809
Cre09.g398141,0,0
Cre09.g393900,10122,4542
Cre06.g296300,12026,4205
Cre16.g672300,479,1446
Cre14.g624900,1688,2821
Cre01.g051000,2081,1836
Cre14.g627300,717,5915
Cre06.g293150,5468,2477
Cre17.g737800,1447,2298
Cre09.g386550,5236,2633
Cre02.g095077,6220,2992
Cre12.g526220,2119,1109
Cre02.g095076,5800,3095
Cre09.g386173,0,0
Cre02.g084850,4291,2644
Cre42.g760347,0,0
Cre12.g506200,0,0
Cre14.g615750,1408,1614
Cre08.g366050,1769,1142
Cre06.g305850,7282,3204
Cre10.g418950,25992,8481
Cre11.g467586,719,3740
Cre02.g115650,814,1217
Cre16.g679350,1197,1504
Cre17.g698700,21909,12284
Cre10.g456250,1118,1880
Cre09.g411100,4348,1553
Cre16.g665950,3453,3038
Cre09.g386800,4853,2570
Cre02.g085950,727,1051
Cre06.g308900,3162,2709
Cre10.g452550,3911,2900
Cre01.g017900,6267,4213
Cre11.g467582,615,1819
Cre02.g082200,4910,1846
Cre09.g398652,0,0
Cre16.g695350,4644,2255
Cre02.g093600,4153,2115
Cre15.g638100,729,3571
Cre15.g638101,5063,1203
Cre12.g528750,1178,1059
Cre10.g419550,10035,3213
Cre06.g284550,3636,4013
Cre09.g413850,6660,1745
Cre12.g540051,2309,2142
Cre12.g540050,21404,7050
Cre13.g581600,1875,1735
Cre12.g540500,980,1588
Cre01.g033763,491,934
Cre14.g609800,1931,1873
Cre13.g578800,1487,870
Cre02.g103500,179,1872
Cre09.g392616,2952,1246
Cre07.g336250,2182,1372
Cre02.g095950,14618,10953
Cre02.g111400,1910,1728
Cre04.g216650,3085,2476
Cre17.g705400,1238,1378
Cre12.g518650,336,2462
Cre09.g412700,3122,2212
Cre11.g476600,4686,2696
Cre08.g382350,5354,2527
Cre12.g541904,11406,3222
Cre02.g077200,2103,1259
Cre02.g099601,20300,11366
Cre11.g467643,1127,944
Cre11.g467642,6027,2341
Cre11.g467641,9520,4789
Cre11.g467640,0,0
Cre11.g467647,5108,1956
Cre12.g546900,12456,9228
Cre11.g467645,3410,1155
Cre11.g467644,1120,3608
Cre11.g467649,1924,6145
Cre11.g467648,931,2047
Cre03.g175851,727,4244
Cre06.g298225,5611,2869
Cre01.g052200,3278,1523
Cre06.g268150,9423,3113
Cre50.g761497,4251,3435
Cre06.g295650,687,2044
Cre02.g102250,2133,931
Cre13.g590850,28345,15359
Cre09.g396000,6665,3195
Cre03.g145787,275,1639
Cre12.g507559,1541,3770
Cre12.g507558,4445,1527
Cre02.g143507,4735,4756
Cre16.g690950,4278,2937
Cre12.g507557,15272,5168
Cre12.g507556,7245,5429
Cre12.g489200,5679,2800
Cre12.g507550,22012,6172
Cre17.g739201,4544,1767
Cre06.g249850,865,3916
Cre16.g695202,0,0
Cre12.g558100,3201,2129
Cre16.g648000,5085,2516
Cre17.g735950,0,0
Cre15.g637450,1904,1773
Cre15.g637100,10237,4028
Cre20.g751647,526,5195
Cre36.g759697,3719,4492
Cre17.g732200,435,1495
Cre49.g761347,7153,3003
Cre07.g350867,11344,8376
Cre17.g723600,7366,3435
Cre10.g453200,5332,5875
Cre12.g554100,10037,2054
Cre10.g454250,1049,1887
Cre14.g620951,5890,2665
Cre12.g514400,51673,24772
Cre14.g617100,939,1168
Cre14.g625350,7676,1975
Cre03.g206650,361,2967
Cre10.g449450,4373,2872
Cre08.g361900,8758,3628
Cre05.g239151,218,2707
Cre05.g234300,4948,2004
Cre01.g019500,2427,2664
Cre17.g732100,5215,1823
Cre01.g005813,10808,2564
Cre06.g282300,462,3770
Cre16.g662250,13484,3534
Cre03.g144384,2621,782
Cre02.g094600,22367,9050
Cre17.g729600,2777,6268
Cre14.g611850,4142,2586
Cre10.g437000,1307,1763
Cre16.g664150,4632,6099
Cre17.g703075,2867,2550
Cre06.g279550,5492,2461
Cre03.g145387,5171,2423
Cre03.g166400,6796,3677
Cre01.g010816,2132,2499
Cre02.g075200,1243,4388
Cre09.g410800,5282,2704
Cre07.g327150,2584,5837
Cre05.g237800,3709,4352
Cre02.g086456,10308,4743
Cre02.g086326,220,741
Cre06.g291550,3146,1424
Cre09.g402050,22921,11733
Cre01.g035350,4858,1708
Cre18.g748397,6554,1945
Cre01.g008750,6054,3203
Cre06.g277450,9736,3108
Cre06.g277100,2591,1947
Cre16.g692004,3563,2785
Cre02.g146550,669,2133
Cre16.g692000,3245,4923
Cre02.g143250,5107,2088
Cre13.g565000,3586,6945
Cre16.g692003,765,1269
Cre02.g114350,3412,2609
Cre06.g260850,4589,3810
Cre01.g004850,15598,6389
Cre03.g145167,315,2956
Cre13.g562526,6539,3134
Cre17.g741272,0,0
Cre16.g693200,10142,4451
Cre16.g693203,21230,6038
Cre12.g483476,949,442
Cre04.g229050,6472,2561
Cre16.g693204,8058,4383
Cre07.g326650,596,1310
Cre02.g110843,0,0
Cre03.g173250,2853,1659
Cre03.g186950,4619,1858
Cre03.g201700,685,3546
Cre13.g570550,4293,1584
Cre12.g557100,6399,3636
Cre01.g023950,4588,4240
Cre02.g120250,26589,7395
Cre03.g186400,10296,3719
Cre36.g759747,2266,1284
Cre12.g486800,3209,2358
Cre14.g610450,2738,2378
Cre07.g334776,0,0
Cre08.g361450,11467,5893
Cre17.g746597,22719,5730
Cre06.g297500,1995,1642
Cre07.g332450,4089,1648
Cre17.g725600,7916,3229
Cre17.g724600,14772,4557
Cre14.g629464,508,3690
Cre07.g332901,13251,5335
Cre15.g640651,1143,4358
Cre15.g640650,486,2205
Cre10.g451950,6436,2540
Cre13.g590200,8304,13427
Cre17.g724950,10971,5350
Cre09.g399915,533,1650
Cre08.g378950,1140,3471
Cre07.g317201,4815,4682
Cre07.g342600,3069,2132
Cre07.g335350,4624,4071
Cre08.g378400,0,0
Cre14.g618611,988,1653
Cre03.g182750,2811,2382
Cre01.g041351,516,1528
Cre01.g034325,0,0
Cre16.g660700,0,0
Cre03.g192550,20568,4681
Cre06.g260976,0,0
Cre07.g348850,3898,1626
Cre13.g585600,10987,5280
Cre03.g150783,0,0
Cre12.g501400,235,1190
Cre12.g501403,6016,6455
Cre17.g736329,560,6049
Cre02.g087324,716,1645
Cre08.g373436,143,994
Cre06.g283350,464,1267
Cre02.g118400,6434,2412
Cre03.g161578,15328,3826
Cre07.g344300,7676,3245
Cre02.g118151,2541,1531
Cre13.g584950,1366,2025
Cre07.g339850,11290,4856
Cre14.g628150,2846,2509
Cre16.g683437,6639,3954
Cre03.g152600,724,3444
Cre17.g716200,5324,3064
Cre04.g232902,3359,2018
Cre01.g004700,3896,1222
Cre13.g570450,1160,3291
Cre09.g400108,283,1718
Cre17.g719250,6942,2795
Cre13.g585150,0,0
Cre06.g282251,2234,2357
Cre02.g115400,6448,14388
Cre16.g679164,1857,1543
Cre04.g214801,6694,4311
Cre17.g697934,11295,3579
Cre09.g396065,11540,6335
Cre07.g334450,2817,6634
Cre06.g289350,1977,2720
Cre17.g744197,866,4105
Cre03.g209393,1729,2132
Cre13.g563650,632,2229
Cre12.g556500,1269,2652
Cre13.g571200,18022,8656
Cre03.g177400,2217,14229
Cre13.g576250,6565,2738
Cre06.g264000,609,1286
Cre09.g409700,4081,1212
Cre17.g744397,1243,1538
Cre03.g206450,219,549
Cre22.g753847,1524,3097
Cre15.g642875,181,3540
Cre12.g543350,16685,4600
Cre04.g226050,8758,3274
Cre01.g025500,6412,2569
Cre01.g020751,2620,2074
Cre01.g020750,1104,1995
Cre16.g693450,2954,2584
Cre02.g110150,1243,5568
Cre03.g156250,2889,1438
Cre17.g733400,14280,5501
Cre12.g496350,10798,4407
Cre10.g427896,1145,802
Cre28.g757597,0,0
Cre17.g744997,12832,3262
Cre13.g563733,13370,5297
Cre12.g527950,4750,2531
Cre01.g040000,2048,980
Cre11.g481375,15255,5679
Cre10.g431400,4229,1592
Cre06.g299926,0,0
Cre01.g022283,3471,2289
Cre04.g215650,1623,2003
Cre10.g466300,3067,2594
Cre10.g466650,933,1997
Cre03.g150600,5293,2998
Cre05.g248300,12108,4029
Cre17.g747947,1873,1305
Cre12.g513650,2434,1678
Cre08.g373878,612,4375
Cre03.g157250,16242,7519
Cre01.g054200,0,0
Cre06.g293300,2571,8158
Cre14.g620300,1940,1769
Cre09.g390450,6182,2913
Cre09.g389801,7148,2970
Cre03.g173100,3953,2808
Cre07.g352850,1059,961
Cre03.g153550,1465,1156
Cre24.g755697,7143,6840
Cre10.g433800,4357,2690
Cre01.g044850,52904,20371
Cre34.g759197,40,2221
Cre18.g749747,7677,3535
Cre06.g258850,3390,1316
Cre10.g464650,1260,1430
Cre04.g211600,14161,4389
Cre09.g411975,1546,9199
Cre17.g717400,2237,3150
Cre06.g310050,1120,2011
Cre05.g239978,9144,3479
Cre02.g096737,315,1628
Cre17.g717150,6396,2240
Cre12.g522200,7521,4876
Cre06.g296150,6655,3686
Cre09.g407373,5187,2576
Cre09.g415100,2402,1072
Cre03.g207825,20217,7968
Cre10.g447600,2683,2564
Cre01.g012500,3130,1711
Cre14.g619050,4184,2412
Cre01.g045450,3993,1770
Cre07.g353325,2189,2943
Cre13.g582650,1174,1125
Cre15.g635993,107,2844
Cre13.g589600,8024,4054
Cre13.g572401,0,0
Cre07.g357600,530,1483
Cre08.g371150,1699,1097
Cre10.g424775,33946,9959
Cre16.g689700,2598,1963
Cre15.g635998,852,3459
Cre08.g377600,4343,3108
Cre17.g711800,0,0
Cre09.g391700,1034,4166
Cre03.g168500,2515,1505
Cre07.g356550,16564,16637
Cre16.g682475,6257,2205
Cre10.g423200,2552,4473
Cre06.g260550,18279,9374
Cre09.g407016,1889,730
Cre03.g179860,4191,3412
Cre06.g295550,5854,3771
Cre06.g268925,0,0
Cre01.g029550,10589,5875
Cre10.g441600,7037,3405
Cre16.g649050,37677,9444
Cre01.g005150,5799,2339
Cre07.g320450,4464,2757
Cre12.g549000,433,2422
Cre03.g182400,1296,1682
Cre12.g549002,2675,5026
Cre17.g736050,3945,5826
Cre13.g562062,6971,4304
Cre13.g569000,7286,3496
Cre06.g259450,1199,1177
Cre15.g643388,5809,2671
Cre15.g643389,894,3166
Cre10.g465300,32659,15267
Cre03.g175584,0,0
Cre01.g052050,888,1415
Cre10.g453782,382,2409
Cre10.g465650,7911,7790
Cre15.g643386,19891,10075
Cre01.g055550,4433,2135
Cre15.g643384,14442,3519
Cre01.g055000,955,2702
Cre33.g758847,14782,4891
Cre01.g040850,49586,13970
Cre10.g461550,9759,6260
Cre05.g234639,4977,2305
Cre06.g291300,0,0
Cre16.g657979,19568,5873
Cre05.g234638,9208,3124
Cre03.g152200,4669,1843
Cre03.g155250,1727,3348
Cre16.g651750,7731,4092
Cre09.g387393,7430,2549
Cre07.g346750,5367,3258
Cre21.g752997,4653,3127
Cre03.g190400,2162,1562
Cre16.g688000,5590,2509
Cre16.g689733,1445,1341
Cre06.g306850,5493,2300
Cre04.g222300,2816,3825
Cre05.g242100,14410,4989
Cre07.g336900,807,2383
Cre08.g369683,1333,869
Cre17.g738350,3045,1942
Cre21.g751947,1855,2486
Cre10.g434500,1170,5771
Cre11.g469550,0,0
Cre12.g538801,2825,2691
Cre05.g238140,0,0
Cre14.g612750,1371,2568
Cre09.g412450,13902,6218
Cre10.g446800,1030,2891
Cre07.g339100,4017,9439
Cre07.g323750,1182,1002
Cre17.g734142,3064,2834
Cre07.g339104,38374,13859
Cre03.g189200,714,1227
Cre06.g273413,3970,3421
Cre04.g224883,4393,4279
Cre07.g338500,558,4243
Cre10.g420512,29983,9148
Cre12.g524450,3054,1436
Cre06.g308450,1938,2543
Cre01.g049400,646,1971
Cre11.g482050,4804,2941
Cre01.g048800,2737,1307
Cre06.g280600,5894,2609
Cre01.g043850,17438,8495
Cre05.g244850,3718,1994
Cre12.g534800,4388,3946
Cre10.g426050,4649,2790
Cre14.g614708,174,1897
Cre24.g755297,3075,2712
Cre07.g329350,4643,1844
Cre09.g412100,2346,1465
Cre06.g261100,1664,2483
Cre10.g422000,4229,2292
Cre07.g315350,9805,3920
Cre02.g143392,0,0
Cre02.g118801,6902,2764
Cre11.g483450,2268,1158
Cre06.g249300,1192,1249
Cre08.g377000,1118,831
Cre10.g440950,11342,4396
Cre01.g007774,5276,2842
Cre01.g047350,2161,4432
Cre03.g169500,7234,4653
Cre03.g183750,6126,3732
Cre03.g170500,1886,1128
Cre02.g089000,604,329
Cre14.g615250,2541,1122
Cre06.g261550,1335,1603
Cre09.g408900,8829,3729
Cre13.g568350,11162,6139
Cre13.g568600,44812,10069
Cre17.g718750,9048,2816
Cre02.g075050,6893,2475
Cre07.g319330,2629,1471
Cre09.g392000,37878,9015
Cre02.g095149,1948,1893
Cre02.g095148,1398,1653
Cre14.g610599,0,0
Cre01.g003250,234,2267
Cre01.g003700,1936,5595
Cre02.g095141,5444,3588
Cre02.g095140,275,1513
Cre02.g095143,9438,4944
Cre02.g095142,683,5348
Cre16.g654950,37712,15675
Cre02.g095144,304,4907
Cre02.g095147,2741,1858
Cre02.g095146,4371,1456
Cre17.g704000,3698,2623
Cre02.g109400,1375,1982
Cre06.g292450,5006,2012
Cre14.g616501,8208,4584
Cre09.g391393,6801,2913
Cre13.g607300,1968,2443
Cre08.g366650,382,7500
Cre12.g531350,1823,1868
Cre12.g494500,7032,2195
Cre01.g030450,3280,6211
Cre10.g419050,22029,6366
Cre10.g463026,9259,7152
Cre08.g358600,6279,3679
Cre02.g143087,11399,6484
Cre08.g371957,18439,5402
Cre06.g309500,1182,4169
Cre06.g298050,6702,4781
Cre09.g386250,1540,1403
Cre09.g398983,158,1295
Cre02.g094050,1144,4537
Cre05.g245100,1417,3324
Cre17.g715150,1312,1801
Cre12.g495450,809,2193
Cre09.g387504,1951,1197
Cre05.g245451,1823,2178
Cre05.g245450,3965,1580
Cre09.g411900,7100,2443
Cre12.g495900,2176,5325
Cre13.g605650,6235,1854
Cre09.g397050,7707,11641
Cre03.g150950,0,0
Cre05.g241750,2664,2031
Cre16.g686061,1972,774
Cre05.g244500,548,6046
Cre05.g236050,31518,15000
Cre16.g653450,993,2039
Cre12.g556750,1810,1839
Cre02.g081150,2029,1739
Cre16.g653900,4713,3501
Cre09.g412300,4243,1407
Cre10.g429550,302,1569
Cre10.g435450,5659,3989
Cre08.g375600,3151,1625
Cre07.g332025,567,1519
Cre01.g048750,2896,1332
Cre02.g084450,973,2537
Cre03.g191550,1633,5308
Cre02.g109200,4376,2451
Cre13.g567950,4149,2573
Cre06.g285050,736,3882
Cre07.g344850,6802,2713
Cre14.g630000,4199,1167
Cre06.g251900,1305,2537
Cre06.g258500,3677,2704
Cre12.g533600,1455,4036
Cre02.g102000,1615,916
Cre10.g421200,511,1162
Cre07.g323150,274,2407
Cre02.g142446,3872,3120
Cre02.g088500,6852,2303
Cre07.g325759,18109,7851
Cre15.g635200,2167,1704
Cre10.g443600,1343,4731
Cre10.g434001,6743,5683
Cre07.g349137,4267,3499
Cre11.g480900,1128,2345
Cre07.g348500,2112,2032
Cre10.g444650,14011,8122
Cre10.g430050,847,1398
Cre06.g250500,2329,2006
Cre14.g618860,28616,9744
Cre12.g532950,6241,3270
Cre14.g613150,2723,2808
Cre11.g475300,881,2460
Cre10.g435750,8874,4574
Cre08.g383800,4036,2402
Cre07.g342100,4702,2116
Cre06.g253550,2947,1619
Cre07.g331450,7652,6023
Cre07.g342450,11391,13285
Cre16.g657150,781,1720
Cre08.g360400,16024,5520
Cre03.g162500,3591,2657
Cre05.g232150,7126,2111
Cre14.g620150,3393,3126
Cre03.g162050,6802,3134
Cre02.g108750,9544,4383
Cre16.g664450,6492,2883
Cre02.g108200,914,2007
Cre14.g617900,2382,774
Cre12.g504300,1051,2860
Cre12.g504302,0,0
Cre01.g057791,4741,4467
Cre12.g530000,9420,4477
Cre17.g711250,2144,1647
Cre03.g191950,3694,1642
Cre06.g300700,3100,1332
Cre02.g104951,13552,6155
Cre13.g604650,14948,3617
Cre13.g570851,1647,1404
Cre03.g163450,3481,1059
Cre07.g349350,1327,820
Cre10.g449150,6351,3393
Cre17.g719000,1739,1802
Cre01.g000500,3654,3335
Cre08.g379200,7403,2518
Cre02.g095124,480,5091
Cre16.g681600,9382,6420
Cre02.g116650,918,1442
Cre42.g760397,1014,4817
Cre03.g160900,3950,8865
Cre10.g429800,8106,3247
Cre13.g570100,0,0
Cre14.g608500,1357,2274
Cre14.g608050,31477,13005
Cre02.g118050,4177,2442
Cre02.g083500,7805,2732
Cre03.g188350,235,936
Cre09.g402219,4142,1502
Cre10.g448400,453,1122
Cre01.g032350,4103,1995
Cre13.g582000,6914,2491
Cre02.g145231,1974,1697
Cre09.g392900,6251,9080
Cre06.g278208,3536,3685
Cre09.g390578,12411,5495
Cre03.g205800,3129,2265
Cre10.g428600,576,3355
Cre08.g361925,0,0
Cre09.g408676,481,8980
Cre17.g738500,7035,4018
Cre02.g101200,7878,3207
Cre08.g368600,4811,3063
Cre12.g559200,20962,9120
Cre03.g146627,3848,3283
Cre15.g641266,21928,4155
Cre03.g206000,1634,1577
Cre12.g496100,4371,1765
Cre09.g410650,33079,5120
Cre03.g209729,10621,5557
Cre03.g184800,5954,3014
