Gene ID,Control,Cancer
ENSG00000049769,215.7931034,187.4722222
ENSG00000049860,3133.689655,2928.722222
ENSG00000049883,100.4482759,155.0555556
ENSG00000050030,29.4137931,17.52777778
ENSG00000050130,924.9310345,1129.666667
ENSG00000050165,2938.103448,1191.805556
ENSG00000050327,634,1096.833333
ENSG00000050344,538.9655172,1077.305556
ENSG00000050393,395,558.9166667
ENSG00000050405,6910.862069,4844.305556
ENSG00000050426,1816.793103,1832.888889
ENSG00000050438,61.55172414,42.66666667
ENSG00000050555,1953.206897,289.3611111
ENSG00000050628,233.0344828,62.05555556
ENSG00000050730,59.44827586,45.66666667
ENSG00000050748,1131.068966,1196.194444
ENSG00000050767,140.8275862,45.16666667
ENSG00000050820,2128.689655,1925.305556
ENSG00000051009,1154.689655,1113.611111
ENSG00000051108,3879.37931,2416.222222
ENSG00000051128,392.1724138,765.8611111
ENSG00000051180,86.5862069,286.6666667
ENSG00000051341,101.3103448,388.8333333
ENSG00000051382,727.5862069,962.1944444
ENSG00000051523,6168.931034,6334.055556
ENSG00000051596,546.0344828,1173.638889
ENSG00000051620,2480.172414,4023.444444
ENSG00000051825,408.0344828,516.1666667
ENSG00000052126,2148.137931,2019.75
ENSG00000052344,573.6551724,1096.333333
ENSG00000052723,768.2758621,1142.666667
ENSG00000052749,1007,967.9166667
ENSG00000052795,1094.206897,776.2777778
ENSG00000052802,906.6206897,1533.083333
ENSG00000052841,2595.344828,2717.444444
ENSG00000052850,4.413793103,4.138888889
ENSG00000053108,637.5172414,511.8611111
ENSG00000053254,3530.655172,1886.555556
ENSG00000053328,45.4137931,5.583333333
ENSG00000053371,875.2758621,1061.027778
ENSG00000053372,1048.137931,1785.527778
ENSG00000053438,120.7931034,164.6111111
ENSG00000053501,510.3793103,563.3611111
ENSG00000053524,95.34482759,57.63888889
ENSG00000053702,161.6551724,30.97222222
ENSG00000053747,1166.137931,1400.111111
ENSG00000053770,915.1724138,993.9722222
ENSG00000053900,1468.137931,1782.944444
ENSG00000053918,1113.689655,674.2777778
ENSG00000054116,1372,1787.75
ENSG00000054118,5088.758621,5320.166667
ENSG00000054148,925.5172414,1010.972222
ENSG00000054179,60.68965517,73.52777778
ENSG00000054219,583.862069,672.3333333
ENSG00000054267,3498.103448,3254.527778
ENSG00000054277,412.5172414,575.5
ENSG00000054282,957.6206897,901.7777778
ENSG00000054356,11.06896552,9.777777778
ENSG00000054392,399.9310345,435.6111111
ENSG00000054523,1477.62069,1592.166667
ENSG00000054598,990,1329.361111
ENSG00000054611,898.1724138,831.0277778
ENSG00000054654,3621.931034,3118.166667
ENSG00000054690,727.7241379,1481.666667
ENSG00000054793,2031.551724,2227
ENSG00000054796,0.068965517,0.111111111
ENSG00000054803,5.620689655,1.277777778
ENSG00000054938,836.0344828,137.5
ENSG00000054965,1451.448276,1191.583333
ENSG00000054967,582.2068966,445.0277778
ENSG00000054983,910.8965517,956.6388889
ENSG00000055044,2389.310345,3639.138889
ENSG00000055070,3558.689655,3380.416667
ENSG00000055118,417.7931034,100.0833333
ENSG00000055130,2041.896552,2321.944444
ENSG00000055147,600.7931034,487.8055556
ENSG00000055163,1239.034483,878.8611111
ENSG00000055208,2563.413793,2493.638889
ENSG00000055211,1968.758621,1462.722222
ENSG00000055332,2619.862069,3213.194444
ENSG00000055483,2547.172414,2179.805556
ENSG00000055609,2509.172414,2845.722222
ENSG00000055732,151.4827586,125.75
ENSG00000055813,92.03448276,70.63888889
ENSG00000055917,3466.068966,4543
ENSG00000055950,1102.689655,1284.222222
ENSG00000055955,21.37931034,17.63888889
ENSG00000055957,7.793103448,3.083333333
ENSG00000056050,499.7586207,561.5555556
ENSG00000056097,2416.310345,3142.25
ENSG00000056277,157.6551724,224.9166667
ENSG00000056291,34.62068966,14.5
ENSG00000056487,13.75862069,3.277777778
ENSG00000056558,1237.413793,625.5555556
ENSG00000056586,1437.62069,1723.555556
ENSG00000056661,1255.517241,2209.055556
ENSG00000056678,0,0
ENSG00000056736,41.5862069,196.4444444
ENSG00000056972,793.4827586,789.6111111
ENSG00000056998,117.862069,116.1666667
ENSG00000057019,767.4827586,1002.194444
ENSG00000057149,1221.37931,5219.944444
ENSG00000057252,1410.793103,1446.527778
ENSG00000057294,458.8275862,650.2777778
ENSG00000057468,6.551724138,8.083333333
ENSG00000057593,8.586206897,3.472222222
ENSG00000057608,6907.310345,9081.527778
ENSG00000057657,1508.724138,1065.805556
ENSG00000057663,970.3103448,1322
ENSG00000057704,586.0344828,298.4166667
ENSG00000057757,1031.448276,1392.305556
ENSG00000057935,1089.896552,1272.694444
ENSG00000058056,385.5862069,376.3333333
ENSG00000058063,2016.344828,3140.083333
ENSG00000058085,1038.37931,5313.138889
ENSG00000058091,462.8965517,607.7222222
ENSG00000058262,6131.965517,7842.388889
ENSG00000058272,6106.172414,3364.638889
ENSG00000058335,62.89655172,65.02777778
ENSG00000058404,12.5862069,35.75
ENSG00000058453,1337.689655,1543.555556
ENSG00000058600,1296.724138,1656.388889
ENSG00000058668,5110.655172,2968.555556
ENSG00000058673,3991.517241,5152.472222
ENSG00000058729,604.0344828,626.2777778
ENSG00000058799,694.7586207,910
ENSG00000058804,622,1414.138889
ENSG00000058866,190.3103448,73.88888889
ENSG00000059122,1861.068966,1506.638889
ENSG00000059145,856.862069,793.6944444
ENSG00000059377,650.7241379,280.6111111
ENSG00000059378,1293.551724,1769.972222
ENSG00000059573,1394.482759,1910.888889
ENSG00000059588,1155.62069,1771.861111
ENSG00000059691,393.7586207,473.9722222
ENSG00000059728,1276.517241,2223.277778
ENSG00000059758,1146.482759,1021.666667
ENSG00000059769,356.7241379,423.5555556
ENSG00000059804,4630.896552,1818.694444
ENSG00000059915,765.137931,126.0833333
ENSG00000060069,864.137931,781.25
ENSG00000060138,8833.655172,9193.388889
ENSG00000060140,359.3793103,628.9722222
ENSG00000060237,4770.103448,4251.277778
ENSG00000060303,0.275862069,0.194444444
ENSG00000060339,3867.103448,4446.833333
ENSG00000060491,2093.827586,2092.777778
ENSG00000060558,1468.793103,2001.388889
ENSG00000060566,4.413793103,2.916666667
ENSG00000060642,387.0689655,457.0277778
ENSG00000060656,2010.551724,2422.916667
ENSG00000060688,868.3793103,1208.583333
ENSG00000060709,27.93103448,175.6111111
ENSG00000060718,41,693.3333333
ENSG00000060749,824.3103448,1447.888889
ENSG00000060762,866.8275862,699.7222222
ENSG00000060971,1589.758621,1999.194444
ENSG00000060982,796.3448276,981.1666667
ENSG00000061273,4348.517241,3946.555556
ENSG00000061337,234.8275862,158.0555556
ENSG00000061455,275.3793103,48.83333333
ENSG00000061492,0.137931034,0.222222222
ENSG00000061656,310.9310345,724.7222222
ENSG00000061676,3947.862069,5689.861111
ENSG00000061794,1248.586207,1982.055556
ENSG00000061918,477.3448276,271.8333333
ENSG00000061936,1897.896552,2041.416667
ENSG00000061938,2987.689655,3415.722222
ENSG00000061987,1476.413793,1605.138889
ENSG00000062038,657.3448276,3062.444444
ENSG00000062096,19.4137931,3.833333333
ENSG00000062194,2798.482759,2774.166667
ENSG00000062282,725.1034483,1622
ENSG00000062370,123.9310345,203.2222222
ENSG00000062485,3302.37931,3737.805556
ENSG00000062524,95.72413793,79.63888889
ENSG00000062582,23.17241379,9.916666667
ENSG00000062598,1179.413793,1229.722222
ENSG00000062650,1696.068966,1744.555556
ENSG00000062716,18322.06897,16292.05556
ENSG00000062725,1334.689655,1754.944444
ENSG00000062822,350.137931,581.5
ENSG00000063015,0.793103448,75.36111111
ENSG00000063046,14559.89655,11216.61111
ENSG00000063127,110.8965517,108.6944444
ENSG00000063169,712.2068966,764.4722222
ENSG00000063176,494.7586207,651.1111111
ENSG00000063177,15193.2069,18336.69444
ENSG00000063180,314.4827586,221.3611111
ENSG00000063241,849.862069,1004.388889
ENSG00000063244,5249.758621,6656.166667
ENSG00000063245,2533.655172,2727.527778
ENSG00000063322,1591.931034,1622.805556
ENSG00000063438,350.1724138,107.4166667
ENSG00000063515,0.034482759,0.194444444
ENSG00000063587,540.5862069,592.4722222
ENSG00000063601,1136.344828,1378.25
ENSG00000063660,3487.137931,4546.666667
ENSG00000063761,232.7586207,256.8611111
ENSG00000063854,867.6551724,903.8333333
ENSG00000063978,1916.034483,1907.138889
ENSG00000064012,1546.241379,1600.638889
ENSG00000064042,2736.827586,2814.777778
ENSG00000064102,630.137931,869.25
ENSG00000064115,1517.965517,2337.083333
ENSG00000064195,30.51724138,229.6944444
ENSG00000064199,145.1034483,243.1111111
ENSG00000064201,177.2068966,40.58333333
ENSG00000064205,404.2758621,170.3333333
ENSG00000064218,0.344827586,13.52777778
ENSG00000064225,202.2758621,127.2222222
ENSG00000064270,662.1724138,1099.694444
ENSG00000064300,501.6206897,125.5555556
ENSG00000064309,287.3103448,179.7777778
ENSG00000064313,858.1034483,1307.861111
ENSG00000064393,2075.724138,1148.222222
ENSG00000064419,1246.310345,1750.722222
ENSG00000064489,4.172413793,2.75
ENSG00000064490,755.4137931,1064.916667
ENSG00000064545,434.9310345,619.1388889
ENSG00000064547,664.1724138,981.3611111
ENSG00000064601,3252.793103,4144.25
ENSG00000064607,3169.931034,3919.611111
ENSG00000064651,1320.965517,1241.055556
ENSG00000064652,361.6206897,389.2777778
ENSG00000064655,553.6896552,648.6388889
ENSG00000064666,5377.517241,4068.694444
ENSG00000064687,1382.827586,1190.944444
ENSG00000064692,401.3448276,299.7777778
ENSG00000064703,470.3448276,647.4722222
ENSG00000064726,2200.275862,2407.527778
ENSG00000064763,187.6551724,407.9444444
ENSG00000064787,4399.172414,3934.833333
ENSG00000064835,1.551724138,0.555555556
ENSG00000064886,578.5172414,61.94444444
ENSG00000064932,4398.241379,3825.777778
ENSG00000064933,595.2068966,836.8611111
ENSG00000064961,1991.655172,2590.027778
ENSG00000064989,985.6551724,448.4166667
ENSG00000064995,873.2413793,1051.694444
ENSG00000064999,1994.103448,2086.194444
ENSG00000065000,4485.37931,4519.861111
ENSG00000065029,1283.241379,1384.638889
ENSG00000065054,1940.068966,896.4444444
ENSG00000065057,258.9655172,384.6111111
ENSG00000065060,599,833.6944444
ENSG00000065135,2237.37931,3055.611111
ENSG00000065150,3141.448276,3401.111111
ENSG00000065154,1981.413793,1425.111111
ENSG00000065183,763.9310345,1246.527778
ENSG00000065243,1959.827586,2416.111111
ENSG00000065268,714.862069,926.2777778
ENSG00000065308,1390.103448,722
ENSG00000065320,791.8965517,112.1666667
ENSG00000065325,319.1724138,5.5
ENSG00000065328,74.24137931,528.2777778
ENSG00000065357,3271.551724,3416.027778
ENSG00000065361,3911.724138,6801.194444
ENSG00000065371,0.689655172,0.305555556
ENSG00000065413,464.7241379,177.2777778
ENSG00000065427,3082.517241,4230.388889
ENSG00000065457,716.9310345,817.5555556
ENSG00000065485,734.9655172,720.5
ENSG00000065491,572.862069,572.4166667
ENSG00000065518,2483.586207,3317.861111
ENSG00000065526,2709.413793,2946.305556
ENSG00000065534,16403.41379,1469.277778
ENSG00000065548,2734.241379,3731.666667
ENSG00000065559,1083.551724,1171.944444
ENSG00000065600,206.3103448,496.8888889
ENSG00000065609,26.13793103,89.41666667
ENSG00000065613,4802.37931,5444.444444
ENSG00000065615,593,636.3888889
ENSG00000065618,1810.689655,2723.138889
ENSG00000065621,498.5517241,814.6111111
ENSG00000065665,281.2758621,459.6944444
ENSG00000065675,178.7241379,83.58333333
ENSG00000065717,1920.137931,1577.194444
ENSG00000065802,830.0344828,652
ENSG00000065809,3574.241379,2221.833333
ENSG00000065833,694.8965517,529
ENSG00000065882,2952.551724,2583.583333
ENSG00000065883,1949,2223.388889
ENSG00000065911,1087.034483,1598.888889
ENSG00000065923,99.13793103,144.7222222
ENSG00000065970,985.1034483,767.9166667
ENSG00000065978,14041.27586,17606.05556
ENSG00000065989,844.6206897,505.4166667
ENSG00000066027,1038.62069,849.3611111
ENSG00000066032,11.93103448,9
ENSG00000066044,1928.965517,2254.583333
ENSG00000066056,1125.482759,385.0277778
ENSG00000066084,917.1034483,1160.138889
ENSG00000066117,1557.068966,1904.027778
ENSG00000066135,1413.931034,2031.444444
ENSG00000066136,1213.965517,1328.194444
ENSG00000066185,38.24137931,45.66666667
ENSG00000066230,6.586206897,14.16666667
ENSG00000066248,98.89655172,156.5277778
ENSG00000066279,174.9310345,878.6944444
ENSG00000066294,896.5862069,429.3611111
ENSG00000066322,2128.517241,2992.333333
ENSG00000066336,1339.103448,569.4444444
ENSG00000066379,588.4482759,752.2222222
ENSG00000066382,607.2413793,359.1388889
ENSG00000066405,3.24137931,169
ENSG00000066422,730.3793103,935.9722222
ENSG00000066427,846.9310345,874.7777778
ENSG00000066455,1303.62069,1717.611111
ENSG00000066468,1311.275862,1343.916667
ENSG00000066557,482.0689655,683.9722222
ENSG00000066583,907.3103448,1128.888889
ENSG00000066629,811.1724138,275.6944444
ENSG00000066651,467.2758621,561.2777778
ENSG00000066654,1656.310345,1780.722222
ENSG00000066697,370.7931034,471.7222222
ENSG00000066735,329.9310345,65.38888889
ENSG00000066739,1008.655172,1092.611111
ENSG00000066777,2380.62069,3475.861111
ENSG00000066813,2.689655172,0.722222222
ENSG00000066827,262.7586207,261.9166667
ENSG00000066855,516.4827586,1071.444444
ENSG00000066923,124.0689655,176.9722222
ENSG00000066926,566.1034483,721.7777778
ENSG00000066933,1561.310345,1038.527778
ENSG00000067048,2348.37931,2056.916667
ENSG00000067057,2553.724138,3679.138889
ENSG00000067064,1444.241379,2093.027778
ENSG00000067066,3083.896552,2602.944444
ENSG00000067082,14913.24138,8180.638889
ENSG00000067113,4144.758621,2426.472222
ENSG00000067141,1228.586207,959.4722222
ENSG00000067167,5729.068966,6155.555556
ENSG00000067177,323.2413793,431.4444444
ENSG00000067182,4546.310345,4392.833333
ENSG00000067191,314,653.75
ENSG00000067208,808.6551724,716.3611111
ENSG00000067221,253,242.5
ENSG00000067225,26727.75862,38852.66667
ENSG00000067248,1401.965517,1534.777778
ENSG00000067334,2072.482759,2191.25
ENSG00000067365,338.0689655,505.9722222
ENSG00000067369,1173.931034,1691.5
ENSG00000067445,328.6551724,286.6111111
ENSG00000067533,754,1075.25
ENSG00000067560,13066.93103,12189.61111
ENSG00000067596,1327.862069,1635.638889
ENSG00000067601,82.89655172,90.05555556
ENSG00000067606,597.4827586,1082.944444
ENSG00000067646,380.7586207,432.4722222
ENSG00000067704,2280.62069,3603.194444
ENSG00000067715,175.4827586,462.6944444
ENSG00000067798,250.862069,44.44444444
ENSG00000067829,1328.448276,1522
ENSG00000067836,610.5172414,672.6944444
ENSG00000067840,302.4482759,115.25
ENSG00000067842,3.862068966,2.527777778
ENSG00000067900,4700.724138,3197.333333
ENSG00000067955,1872.206897,2159.638889
ENSG00000067992,179.2068966,260.6111111
ENSG00000068001,1099.137931,792.5833333
ENSG00000068024,837.2068966,350.6388889
ENSG00000068028,941.9310345,609.5833333
ENSG00000068078,3822.206897,10908.77778
ENSG00000068079,908.1034483,851.9166667
ENSG00000068097,392.3103448,766.4166667
ENSG00000068120,1489.896552,2262.944444
ENSG00000068137,1483.068966,1822.472222
ENSG00000068305,2197.413793,1564.611111
ENSG00000068308,1928.137931,1863.25
ENSG00000068323,2217.896552,1661.694444
ENSG00000068354,517.5862069,453.3611111
ENSG00000068366,3079.931034,1844.611111
ENSG00000068383,1393.482759,831.6666667
ENSG00000068394,634.3103448,760.4444444
ENSG00000068400,2021.448276,2295.416667
ENSG00000068438,851.2068966,1253.944444
ENSG00000068489,198.2758621,690.8055556
ENSG00000068615,375.7241379,43.55555556
ENSG00000068650,703.7931034,807.1388889
ENSG00000068654,1200.862069,1578.111111
ENSG00000068697,7251.241379,6752.333333
ENSG00000068724,994.8275862,724.1666667
ENSG00000068745,2637.37931,4586.388889
ENSG00000068781,12.96551724,1.25
ENSG00000068784,418.137931,487.3333333
ENSG00000068793,3204.034483,3511
ENSG00000068796,761.9655172,850.4166667
ENSG00000068831,1139.724138,144.6111111
ENSG00000068878,2978.551724,3749
ENSG00000068885,486.8275862,688.25
ENSG00000068903,1431.413793,1561.527778
ENSG00000068912,2194.586207,2068.277778
ENSG00000068971,683.9655172,478.6944444
ENSG00000068976,348.2758621,35.27777778
ENSG00000068985,0.310344828,0.388888889
ENSG00000069011,1640.896552,1332.055556
ENSG00000069018,0.034482759,0
ENSG00000069020,3093.931034,3828.027778
ENSG00000069122,1591.344828,1251.694444
ENSG00000069188,251.2413793,180.4166667
ENSG00000069206,0.034482759,0.333333333
ENSG00000069248,1171.758621,1565.166667
ENSG00000069275,9656.413793,10474.08333
ENSG00000069329,4323.586207,6405.555556
ENSG00000069345,2320.793103,2860.083333
ENSG00000069399,3375.793103,2481.333333
ENSG00000069424,1169.827586,729.4722222
ENSG00000069431,445.8275862,121.4722222
ENSG00000069482,5.103448276,52.58333333
ENSG00000069493,723.8275862,614.8055556
ENSG00000069509,375.8275862,584.6944444
ENSG00000069535,713.3448276,283.1388889
ENSG00000069667,925.0344828,427.3611111
ENSG00000069696,67.65517241,60.69444444
ENSG00000069702,4057.206897,1478.277778
ENSG00000069712,149.4137931,273.8055556
ENSG00000069764,54.31034483,62.30555556
ENSG00000069812,71.89655172,421.1666667
ENSG00000069849,3885.344828,5006.25
ENSG00000069869,564.7931034,630.1111111
ENSG00000069943,464.8965517,488.8611111
ENSG00000069956,1996.275862,2686.361111
ENSG00000069966,1048.37931,830.4722222
ENSG00000069974,1451.37931,843.5833333
ENSG00000069998,629.3103448,975.4444444
ENSG00000070010,1365.862069,2279.972222
ENSG00000070018,1029.137931,1174.222222
ENSG00000070019,4.586206897,8.305555556
ENSG00000070031,16.96551724,7.027777778
ENSG00000070047,1828.827586,1895.25
ENSG00000070061,1100.931034,1368.027778
ENSG00000070081,1866.655172,1342.277778
ENSG00000070087,1983.482759,4165.5
ENSG00000070159,650.7241379,963.8055556
ENSG00000070182,97.62068966,84.91666667
ENSG00000070190,1155.758621,816.8333333
ENSG00000070193,187.2758621,10.66666667
ENSG00000070214,3258.275862,4721.638889
ENSG00000070269,688.137931,931.3333333
ENSG00000070366,1498.827586,1056.277778
ENSG00000070367,1329.413793,1532.972222
ENSG00000070371,194.4482759,228.8333333
ENSG00000070388,7,11.41666667
ENSG00000070404,1550.241379,610.1666667
ENSG00000070413,2492.172414,2599.083333
ENSG00000070423,1429.103448,1791.277778
ENSG00000070444,1622.724138,1183.833333
